time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2666617200.0,	18.791261824715743,	4.843796782324587,	0.015,	0.05,	0.2,	0.2,	400
2682396000.0,	18.791261824715743,	4.843796782324587,	0.015000339150639598,	0.05010677601235622,	0.20007304389427552,	0.20171885051808125,	400
2698174800.0,	18.791261824715743,	4.843796782324587,	0.015000622591445769,	0.050195127046152664,	0.20013397000258548,	0.20313565197844685,	400
2713953600.0,	18.791261824715743,	4.843796782324587,	0.015000863351355748,	0.05026955871724072,	0.20018567887834893,	0.20432545662717258,	400
2729732400.0,	18.791261824715743,	4.843796782324587,	0.015001227995582464,	0.05038168571254094,	0.20026656516299773,	0.20611026390581463,	400
2745511200.0,	18.791261824715743,	4.843796782324587,	0.015001969422398408,	0.05060830496892512,	0.20044584725876194,	0.20968730104077998,	400
2761290000.0,	18.791261824715743,	4.843796782324587,	0.015003187721818322,	0.050975283404006914,	0.20077528523748248,	0.2153969822661467,	400
2777068800.0,	18.791261824715743,	4.843796782324587,	0.01500459475216573,	0.05138660749448943,	0.20117923406483496,	0.2216910834589268,	400
2792847600.0,	18.791261824715743,	4.843796782324587,	0.015006375675773257,	0.05189114994442266,	0.2017397737868155,	0.22925535344272396,	400
2808626400.0,	18.791261824715743,	4.843796782324587,	0.015008550291425948,	0.05248370775646537,	0.2024896752931519,	0.23792781998301724,	400
2824405200.0,	18.791261824715743,	4.843796782324587,	0.015011804364131142,	0.053339470711012235,	0.20385491591377336,	0.24998792383223778,	400
2840184000.0,	18.791261824715743,	4.843796782324587,	0.015015748550562853,	0.054313362235669904,	0.20569687182389454,	0.26316265413580364,	400
2855962800.0,	18.791261824715743,	4.843796782324587,	0.015021737466987064,	0.055726348622341826,	0.20935238009957846,	0.280963312679441,	400
2871741600.0,	18.791261824715743,	4.843796782324587,	0.015029494174083875,	0.0574017314803319,	0.214691529396278,	0.3005396631637143,	400
2887520400.0,	18.791261824715743,	4.843796782324587,	0.015039655824297858,	0.05937628189599079,	0.22218142503545138,	0.3217594546896656,	400
2903299200.0,	18.791261824715743,	4.843796782324587,	0.015052668105687722,	0.061561770485067245,	0.23120770862299442,	0.3435958021754476,	400
2919078000.0,	18.791261824715743,	4.843796782324587,	0.015070598116353789,	0.06414044562449633,	0.24291210236310526,	0.3672466311745449,	400
2934856800.0,	18.791261824715743,	4.843796782324587,	0.015096992028909448,	0.06729134724850439,	0.25831205113480193,	0.3935548462095681,	400
2950635600.0,	18.791261824715743,	4.843796782324587,	0.015133871986296685,	0.07054239871839736,	0.27262330539733526,	0.41982809820852474,	400
2966414400.0,	18.791261824715743,	4.843796782324587,	0.015185149436567546,	0.0738306447127717,	0.28592514406578795,	0.4455433139628337,	400
2982193200.0,	18.791261824715743,	4.843796782324587,	0.015253591483541678,	0.0769890079720437,	0.2975817464947018,	0.46967096972113953,	400
2997972000.0,	18.791261824715743,	4.843796782324587,	0.01534947009398039,	0.08030943571838252,	0.3098072231895096,	0.4939442515613617,	400
3013750800.0,	18.791261824715743,	4.843796782324587,	0.015473078856516229,	0.08344950351849684,	0.32060484684357876,	0.5164403019019178,	400
3029529600.0,	18.791261824715743,	4.843796782324587,	0.015590357725083293,	0.08627631734474195,	0.3355942837389945,	0.5323736319015318,	400
3045308400.0,	18.791261824715743,	4.843796782324587,	0.015733987155113534,	0.089008475202625,	0.3484263262008357,	0.5480460744869933,	400
3061087200.0,	18.791261824715743,	4.843796782324587,	0.015918288352074067,	0.09193589742699826,	0.3616985670645183,	0.5645640636968076,	400
3076866000.0,	18.791261824715743,	4.843796782324587,	0.016125440646011298,	0.09449170437152953,	0.37112139811784806,	0.5799082368050937,	400
3092644800.0,	18.791261824715743,	4.843796782324587,	0.016329591650826567,	0.0966412177063028,	0.37849732571022987,	0.5929316021558917,	400
3108423600.0,	18.791261824715743,	4.843796782324587,	0.016542439255041095,	0.09860289700981106,	0.38466139196456484,	0.6050878398461665,	400
3124202400.0,	18.791261824715743,	4.843796782324587,	0.016780852949938384,	0.10063426613446239,	0.3912929938002143,	0.6175355705998858,	400
3139981200.0,	18.791261824715743,	4.843796782324587,	0.01700655409462246,	0.1023960076292746,	0.3969098828395601,	0.6283863896265586,	400
3155760000.0,	18.791261824715743,	4.843796782324587,	0.01720067675518253,	0.1038053329879842,	0.40123341785910305,	0.6371531362678089,	400
3171538800.0,	18.791261824715743,	4.843796782324587,	0.017419965776966025,	0.10533836286834963,	0.40617173525479394,	0.6466260172778704,	400
3187317600.0,	18.791261824715743,	4.843796782324587,	0.01768357194806298,	0.10712064802741528,	0.4123350578873647,	0.6575190569542054,	400
3203096400.0,	18.791261824715743,	4.843796782324587,	0.017923915596819915,	0.10889025086777655,	0.42080784212366595,	0.6669965075867165,	400
3218875200.0,	18.791261824715743,	4.843796782324587,	0.01813026367507865,	0.11030172042407187,	0.4270934791265957,	0.6747709176845241,	400
3234654000.0,	18.791261824715743,	4.843796782324587,	0.018295972362381025,	0.11137571570502067,	0.43159994921134565,	0.6808230864991294,	400
3250432800.0,	18.791261824715743,	4.843796782324587,	0.018429557127744915,	0.1122109043352513,	0.43497289417158624,	0.6856017604377344,	400
3266211600.0,	18.791261824715743,	4.843796782324587,	0.01854894051192904,	0.11291675611304093,	0.437542568155097,	0.6898101736907989,	400
3281990400.0,	18.791261824715743,	4.843796782324587,	0.018625111584979228,	0.11335657920892528,	0.43908078137403206,	0.6924664390079306,	400
3297769200.0,	18.791261824715743,	4.843796782324587,	0.018860853244395168,	0.11476674584324487,	0.4449985725097629,	0.7006292958213872,	400
3313548000.0,	18.791261824715743,	4.843796782324587,	0.01903758838755135,	0.11577635426222997,	0.44897968266087107,	0.7066149353929801,	400
3329326800.0,	18.791261824715743,	4.843796782324587,	0.01927098459791695,	0.11710640920069819,	0.4545882066753704,	0.7144094012328398,	400
3345105600.0,	18.791261824715743,	4.843796782324587,	0.01948404235237366,	0.1182843059703488,	0.4594701864546319,	0.7213990614864556,	400
3360884400.0,	18.791261824715743,	4.843796782324587,	0.019754338207270208,	0.11977250061628654,	0.4660486143288997,	0.7301396879119002,	400
3376663200.0,	18.791261824715743,	4.843796782324587,	0.019986095520825788,	0.12100247501448655,	0.47129234405513704,	0.7375046694058858,	400
3392442000.0,	18.791261824715743,	4.843796782324587,	0.020224178215143288,	0.12224395896322991,	0.4766538425065555,	0.7449767651478965,	400
3408220800.0,	18.791261824715743,	4.843796782324587,	0.02041682076644766,	0.1232191081934495,	0.48071489218985464,	0.7509536591893525,	400
3423999600.0,	18.791261824715743,	4.843796782324587,	0.02056680644511365,	0.12396132971025019,	0.4837117057440823,	0.7555711788508578,	400
3439778400.0,	18.791261824715743,	4.843796782324587,	0.020650606863165617,	0.12436680685358074,	0.4852654240351586,	0.7581381006456905,	400
3455557200.0,	18.791261824715743,	4.843796782324587,	0.02075538862489541,	0.1248734395644366,	0.4872575570055881,	0.7613393123299549,	400
3471336000.0,	18.791261824715743,	4.843796782324587,	0.020819497990616966,	0.12517923835524894,	0.4884246518610109,	0.763291998608397,	400
3487114800.0,	18.791261824715743,	4.843796782324587,	0.020840760752902407,	0.12527956205963045,	0.4887947576219574,	0.7639386155542899,	400
3502893600.0,	18.791261824715743,	4.843796782324587,	0.02091464927284052,	0.12563104128210079,	0.49015777147271783,	0.766183886642392,	400
3518672400.0,	18.791261824715743,	4.843796782324587,	0.0210156595192064,	0.1261120775671488,	0.4920806292874427,	0.7692466502371443,	400
3534451200.0,	18.791261824715743,	4.843796782324587,	0.021122610977661577,	0.1266191691170391,	0.49413279856222897,	0.7724800409646618,	400
3550230000.0,	18.791261824715743,	4.843796782324587,	0.021183994685991175,	0.12690606341414468,	0.4952552202454762,	0.774330555190305,	400
