time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
1041400800.0,	9.235802060228648,	4.6284237993695925,	0.015,	0.05,	0.2,	0.2,	400
1057179600.0,	9.235802060228648,	4.6284237993695925,	0.015001156598326277,	0.050367290036266534,	0.20029548653365675,	0.20586170215297073,	400
1072958400.0,	9.235802060228648,	4.6284237993695925,	0.01500262915834698,	0.050821850281282416,	0.20070712846397848,	0.21298086661060373,	400
1088737200.0,	9.235802060228648,	4.6284237993695925,	0.015004552445849693,	0.051395750714764266,	0.20131008794421745,	0.221757058850193,	400
1104516000.0,	9.235802060228648,	4.6284237993695925,	0.015007249917375958,	0.05216992385247089,	0.20231030332873523,	0.23321003699527662,	400
1120294800.0,	9.235802060228648,	4.6284237993695925,	0.01501141168197322,	0.053314971250362754,	0.20432625921971134,	0.24926875681416694,	400
1136073600.0,	9.235802060228648,	4.6284237993695925,	0.01501680079597824,	0.0546912427804105,	0.20742848255956703,	0.2673925440604333,	400
1151852400.0,	9.235802060228648,	4.6284237993695925,	0.015023828209097883,	0.056339326599214805,	0.21215370153210691,	0.2875080200848894,	400
1167631200.0,	9.235802060228648,	4.6284237993695925,	0.015034194450453649,	0.05861203454450977,	0.2211496295466429,	0.31209744805067424,	400
1183410000.0,	9.235802060228648,	4.6284237993695925,	0.015050737537465672,	0.06206445282324472,	0.2404017224164451,	0.3427884477828227,	400
1199188800.0,	9.235802060228648,	4.6284237993695925,	0.015075827036746516,	0.06606266854946359,	0.26107217495365387,	0.37585582989316546,	400
1214967600.0,	9.235802060228648,	4.6284237993695925,	0.015087753721188707,	0.06860557465176216,	0.2846468199125072,	0.3862959391041719,	400
1230746400.0,	9.235802060228648,	4.6284237993695925,	0.015114163521453745,	0.07242245204162927,	0.3108749695435316,	0.40582962152490293,	400
1246525200.0,	9.235802060228648,	4.6284237993695925,	0.015156901350112478,	0.0765220411427172,	0.33210369122449457,	0.4292566394184881,	400
