time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2445714000.0,	7.714811954624223,	7.244258630234209,	0.015,	0.05,	0.2,	0.2,	400
2461492800.0,	7.714811954624223,	7.244258630234209,	0.01500177701401183,	0.0505685260771883,	0.20051591254412596,	0.20900593463161812,	400
2477271600.0,	7.714811954624223,	7.244258630234209,	0.015004232329343125,	0.0513232954782897,	0.2013573636699066,	0.22057882107348667,	400
2493050400.0,	7.714811954624223,	7.244258630234209,	0.015009089370919612,	0.05278391107996575,	0.20401354899495686,	0.2414063914862642,	400
2508829200.0,	7.714811954624223,	7.244258630234209,	0.015016165531545892,	0.05476912095308027,	0.20942305557350882,	0.2668956558777653,	400
2524608000.0,	7.714811954624223,	7.244258630234209,	0.015026143336984855,	0.05732762643428577,	0.21922196083842702,	0.29561941859878094,	400
2540386800.0,	7.714811954624223,	7.244258630234209,	0.015040154563828585,	0.06045767771202711,	0.233806813197882,	0.326326532539264,	400
2556165600.0,	7.714811954624223,	7.244258630234209,	0.015060918094522691,	0.06424093233572029,	0.2528257290193129,	0.3592685120076625,	400
2571944400.0,	7.714811954624223,	7.244258630234209,	0.015093029156618873,	0.06851326494214711,	0.2730269752478865,	0.3938357286546382,	400
2587723200.0,	7.714811954624223,	7.244258630234209,	0.015123552727404318,	0.07264149813340058,	0.30405919552249844,	0.41485925291608505,	400
2603502000.0,	7.714811954624223,	7.244258630234209,	0.015177612599470798,	0.07709876466054273,	0.32678741392809457,	0.4416387106931277,	400
2619280800.0,	7.714811954624223,	7.244258630234209,	0.015259984717683783,	0.08161909963443095,	0.34626940564644326,	0.46898922299579593,	400
2635059600.0,	7.714811954624223,	7.244258630234209,	0.015377151362700731,	0.08591236001595098,	0.3623897117348865,	0.49498536694267764,	400
2650838400.0,	7.714811954624223,	7.244258630234209,	0.015536116547443607,	0.09001415094962407,	0.3766851349856612,	0.5194184636258882,	400
2666617200.0,	7.714811954624223,	7.244258630234209,	0.01574617972471098,	0.09375361982291834,	0.38714947040615943,	0.5428003226724,	400
2682396000.0,	7.714811954624223,	7.244258630234209,	0.01600909664644656,	0.09743571325530179,	0.39782999801740176,	0.5651220690144141,	400
2698174800.0,	7.714811954624223,	7.244258630234209,	0.016310293595225622,	0.10071835078944577,	0.40631119080315764,	0.5854610494796206,	400
2713953600.0,	7.714811954624223,	7.244258630234209,	0.016684722251749388,	0.10383824125598252,	0.41160171785285793,	0.6067240827107917,	400
2729732400.0,	7.714811954624223,	7.244258630234209,	0.01706671749011472,	0.10662112723400627,	0.4166743998077606,	0.6256101266336648,	400
2745511200.0,	7.714811954624223,	7.244258630234209,	0.017530792954665222,	0.10970758490398523,	0.4233602633980808,	0.646371679703071,	400
2761290000.0,	7.714811954624223,	7.244258630234209,	0.018046981359498022,	0.11284714681625507,	0.4310820040230325,	0.6674438801974578,	400
