time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
94672800.0,	68.44962203579536,	8.1720737138547,	0.015,	0.05,	0.2,	0.2,	400
110451600.0,	68.44962203579536,	8.1720737138547,	0.015008586796029075,	0.056639276811349046,	0.25910922325302604,	0.24351444117191662,	400
126230400.0,	68.44962203579536,	8.1720737138547,	0.015031262206126198,	0.06823151314290615,	0.32180812079467097,	0.32762065314932715,	400
142009200.0,	68.44962203579536,	8.1720737138547,	0.015095219818857402,	0.08604410938315296,	0.41568007055663475,	0.41954712521490745,	400
157788000.0,	68.44962203579536,	8.1720737138547,	0.015457968778018309,	0.10945082643165699,	0.49012962927462295,	0.5463880239950663,	400
173566800.0,	68.44962203579536,	8.1720737138547,	0.017654157858064453,	0.13153854804798362,	0.5684335072980712,	0.6569299095031721,	400
189345600.0,	68.44962203579536,	8.1720737138547,	0.021502734052019735,	0.14791207504804815,	0.6294552711442685,	0.7484435507661819,	400
205124400.0,	68.44962203579536,	8.1720737138547,	0.024745909976947,	0.16376579267999145,	0.7101956859916057,	0.8467584055924382,	400
220903200.0,	68.44962203579536,	8.1720737138547,	0.028323494243325045,	0.17729602336491854,	0.7798921195050096,	0.9394954731982859,	400
236682000.0,	68.44962203579536,	8.1720737138547,	0.03158883630125161,	0.18829710121676024,	0.8353703172850477,	1.024751264433906,	400
252460800.0,	68.44962203579536,	8.1720737138547,	0.03469473696244456,	0.19810503219525744,	0.8910010527945212,	1.105134649248031,	400
268239600.0,	68.44962203579536,	8.1720737138547,	0.037691901112434735,	0.20696007077660808,	0.945719277058445,	1.1808677791530315,	400
284018400.0,	68.44962203579536,	8.1720737138547,	0.04053425825377394,	0.21482845548034804,	0.9964273181027398,	1.2511226557107573,	400
299797200.0,	68.44962203579536,	8.1720737138547,	0.04306331839703994,	0.22135981309191818,	1.037329567951157,	1.312646567569976,	400
315576000.0,	68.44962203579536,	8.1720737138547,	0.045228860962565155,	0.2267844374335777,	1.0726550456731738,	1.3649408734344577,	400
331354800.0,	68.44962203579536,	8.1720737138547,	0.0471131893697667,	0.23130319943565236,	1.1015705457622502,	1.410036044675083,	400
347133600.0,	68.44962203579536,	8.1720737138547,	0.04897659585335292,	0.23570455907526455,	1.1321325394914268,	1.4543187549503949,	400
362912400.0,	68.44962203579536,	8.1720737138547,	0.050539057144229724,	0.2392454247081248,	1.1556218350731082,	1.4911228342474334,	400
378691200.0,	68.44962203579536,	8.1720737138547,	0.05190288868020398,	0.2423111425868823,	1.1769800576183689,	1.5230956897731922,	400
394470000.0,	68.44962203579536,	8.1720737138547,	0.05313528498745105,	0.2450688538981318,	1.1972172430361754,	1.551816514149,	400
410248800.0,	68.44962203579536,	8.1720737138547,	0.05408274091423193,	0.24715366558636964,	1.2122804932809792,	1.5737718248778345,	400
426027600.0,	68.44962203579536,	8.1720737138547,	0.054967273312910715,	0.24910416265863766,	1.2271255057248593,	1.5941777465105222,	400
441806400.0,	68.44962203579536,	8.1720737138547,	0.055979485368966936,	0.2513515463766932,	1.24564098421851,	1.6173878696434876,	400
457585200.0,	68.44962203579536,	8.1720737138547,	0.05671426444051441,	0.25295296393792077,	1.2583893668166173,	1.634130538535953,	400
473364000.0,	68.44962203579536,	8.1720737138547,	0.057294595456312436,	0.25421147681229755,	1.2684436037919276,	1.6473047018427074,	400
489142800.0,	68.44962203579536,	8.1720737138547,	0.057831628414027794,	0.2553682067149108,	1.2777198758675237,	1.659456136370798,	400
504921600.0,	68.44962203579536,	8.1720737138547,	0.05830150085787353,	0.25636873426632223,	1.2856273728085645,	1.670058344796346,	400
520700400.0,	68.44962203579536,	8.1720737138547,	0.05852731702102183,	0.25683951669451627,	1.2890982113766987,	1.6751476679255404,	400
536479200.0,	68.44962203579536,	8.1720737138547,	0.0586976925515934,	0.25719764220489477,	1.2918194831502439,	1.678985540141643,	400
552258000.0,	68.44962203579536,	8.1720737138547,	0.058760185309370064,	0.2573278618828679,	1.292778423552355,	1.680393014658071,	400
568036800.0,	68.44962203579536,	8.1720737138547,	0.05920247236693308,	0.2582780666976589,	1.3007940981985189,	1.6903322272745989,	400
583815600.0,	68.44962203579536,	8.1720737138547,	0.05944628649445726,	0.25879180234280763,	1.3048903098454911,	1.6958007626106413,	400
599594400.0,	68.44962203579536,	8.1720737138547,	0.05961432402383157,	0.25914336068825244,	1.307643550057008,	1.6995665082099785,	400
615373200.0,	68.44962203579536,	8.1720737138547,	0.05968422041824749,	0.2592884035088593,	1.3087480892739578,	1.7011324870164055,	400
631152000.0,	68.44962203579536,	8.1720737138547,	0.05972703044541956,	0.2593770376064406,	1.3094185417541857,	1.702091485088425,	400
646930800.0,	68.44962203579536,	8.1720737138547,	0.05981549677918199,	0.2595607863566403,	1.3108329818542002,	1.7040724438944497,	400
662709600.0,	68.44962203579536,	8.1720737138547,	0.05986625537432585,	0.259667317970319,	1.3116785158838473,	1.7052088463076236,	400
