time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3644902800.0,	64.04511495505531,	3.353716786611949,	0.015,	0.05,	0.2,	0.2,	400
3660681600.0,	64.04511495505531,	3.353716786611949,	0.015009573327868035,	0.053944745672722005,	0.21564708743894753,	0.2485132117480205,	400
3676460400.0,	64.04511495505531,	3.353716786611949,	0.015024185857248207,	0.06022796424965714,	0.25902092863930853,	0.2985069751553621,	400
3692239200.0,	64.04511495505531,	3.353716786611949,	0.015053617583271886,	0.06890688594083212,	0.30704913418170554,	0.3605992861537168,	400
3708018000.0,	64.04511495505531,	3.353716786611949,	0.015057609317678012,	0.07156486158750011,	0.33274514338751454,	0.3644928835459111,	400
3723796800.0,	64.04511495505531,	3.353716786611949,	0.015080551401788206,	0.07837843694543767,	0.3813126696900163,	0.3849187297900794,	400
3739575600.0,	64.04511495505531,	3.353716786611949,	0.015111415666886646,	0.08516340616318274,	0.4220719861183616,	0.40405701694798146,	400
3755354400.0,	64.04511495505531,	3.353716786611949,	0.015147782067829636,	0.09121000147062318,	0.4545367294380782,	0.41990568919088633,	400
3771133200.0,	64.04511495505531,	3.353716786611949,	0.015290989176152295,	0.10213409717368277,	0.4926363961029199,	0.46616769242675904,	400
3786912000.0,	64.04511495505531,	3.353716786611949,	0.01532285577581682,	0.10480886185003022,	0.5063233130793284,	0.47107301045569455,	400
3802690800.0,	64.04511495505531,	3.353716786611949,	0.015474086805696107,	0.11231056678106012,	0.5371536678522136,	0.49215118372089794,	400
3818469600.0,	64.04511495505531,	3.353716786611949,	0.015809075789787425,	0.12201721591473041,	0.5694625356752651,	0.5253541361700687,	400
3834248400.0,	64.04511495505531,	3.353716786611949,	0.01604031286276833,	0.12788335623201966,	0.5921649230621849,	0.5401552849915425,	400
3850027200.0,	64.04511495505531,	3.353716786611949,	0.016242365564231427,	0.132388379825556,	0.6093450156020954,	0.5510006873492059,	400
3865806000.0,	64.04511495505531,	3.353716786611949,	0.016375904724074124,	0.13548652343815806,	0.6218500621643754,	0.5574018446626813,	400
