time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
678488400.0,	12.803078894730413,	1.616130598875058,	0.015,	0.05,	0.2,	0.2,	400
694267200.0,	12.803078894730413,	1.616130598875058,	0.015000927881540466,	0.050293910556660895,	0.20022605934038407,	0.2047025662255448,	400
710046000.0,	12.803078894730413,	1.616130598875058,	0.015002281142600484,	0.050713704892850306,	0.20059366650979124,	0.21130637399792135,	400
725824800.0,	12.803078894730413,	1.616130598875058,	0.015004196885713436,	0.05129067303660701,	0.20119012849009657,	0.22016804519097366,	400
741603600.0,	12.803078894730413,	1.616130598875058,	0.015007421033394586,	0.052232362828842326,	0.2025017952670853,	0.2340378783391195,	400
757382400.0,	12.803078894730413,	1.616130598875058,	0.015012327365209886,	0.053596193597758524,	0.20519077505169686,	0.2528402377489624,	400
773161200.0,	12.803078894730413,	1.616130598875058,	0.015019195608766082,	0.0553720230794441,	0.2100578830899784,	0.27523461355824247,	400
788940000.0,	12.803078894730413,	1.616130598875058,	0.015028642164990764,	0.05760037226311405,	0.2181761957601857,	0.30040498300782176,	400
804718800.0,	12.803078894730413,	1.616130598875058,	0.015041420945951773,	0.060235310273181734,	0.22954825141125837,	0.32711141710294045,	400
820497600.0,	12.803078894730413,	1.616130598875058,	0.015047508052450762,	0.062146480214638554,	0.24813911954128662,	0.3367193680532781,	400
836276400.0,	12.803078894730413,	1.616130598875058,	0.015059098906833103,	0.06490517456500887,	0.26903772704697954,	0.35294223709813816,	400
852055200.0,	12.803078894730413,	1.616130598875058,	0.015078812520737468,	0.06788366724261666,	0.2829752004361608,	0.37531240337730865,	400
867834000.0,	12.803078894730413,	1.616130598875058,	0.015105248212627386,	0.07098486322597541,	0.29663354278727316,	0.39776789057358714,	400
883612800.0,	12.803078894730413,	1.616130598875058,	0.015141170275551426,	0.07421168402534961,	0.3101607523882487,	0.42026700068596057,	400
899391600.0,	12.803078894730413,	1.616130598875058,	0.015191416236138204,	0.07765600647613274,	0.3242366826668506,	0.4432159770821199,	400
915170400.0,	12.803078894730413,	1.616130598875058,	0.015262323394351004,	0.08130123070768487,	0.3387017011019012,	0.46651355392888777,	400
930949200.0,	12.803078894730413,	1.616130598875058,	0.015354314786725682,	0.08471230482028978,	0.3510148945906278,	0.4881160869297634,	400
946728000.0,	12.803078894730413,	1.616130598875058,	0.015468277956803915,	0.08787789314554353,	0.3617247368256106,	0.507896288625879,	400
962506800.0,	12.803078894730413,	1.616130598875058,	0.0156135039243167,	0.09107023437728536,	0.3725106546161769,	0.527253327041589,	400
978285600.0,	12.803078894730413,	1.616130598875058,	0.01578446144116688,	0.09405660899153633,	0.382268501029803,	0.5451021269380119,	400
994064400.0,	12.803078894730413,	1.616130598875058,	0.01582568321425001,	0.09510414252084912,	0.38917016897991624,	0.5486048617459447,	400
