time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3471336000.0,	71.66830206879364,	1.5149546978804258,	0.015,	0.05,	0.2,	0.2,	400
3487114800.0,	71.66830206879364,	1.5149546978804258,	0.01501055633697437,	0.05488985751749237,	0.225114168671195,	0.25349401418906137,	400
3502893600.0,	71.66830206879364,	1.5149546978804258,	0.015025841142105945,	0.06246481387644108,	0.28293598221487604,	0.3038334038986397,	400
3518672400.0,	71.66830206879364,	1.5149546978804258,	0.01506484144775177,	0.07344825396528823,	0.3352793884214772,	0.3805980732187604,	400
3534451200.0,	71.66830206879364,	1.5149546978804258,	0.0151848675509648,	0.08898517136073718,	0.4073942367619858,	0.46662884372495395,	400
3550230000.0,	71.66830206879364,	1.5149546978804258,	0.015707455545755034,	0.10638072629588963,	0.46349747919677553,	0.5637199703235669,	400
3566008800.0,	71.66830206879364,	1.5149546978804258,	0.017480303236048832,	0.12230446513206486,	0.5168156178425135,	0.6491540707366189,	400
3581787600.0,	71.66830206879364,	1.5149546978804258,	0.02012684292691528,	0.13577359768029568,	0.5676998114637685,	0.7246516204454299,	400
3597566400.0,	71.66830206879364,	1.5149546978804258,	0.022772378084819946,	0.14808984411226137,	0.6227119028033449,	0.8001619007220369,	400
3613345200.0,	71.66830206879364,	1.5149546978804258,	0.02541613880715599,	0.1588397093650725,	0.6730532785627745,	0.8728283147464507,	400
3629124000.0,	71.66830206879364,	1.5149546978804258,	0.02834167637248015,	0.17078846879004195,	0.7513428522434963,	0.9517529966508191,	400
3644902800.0,	71.66830206879364,	1.5149546978804258,	0.0312823777776369,	0.18131725215391511,	0.8191733659732596,	1.0256926764358467,	400
3660681600.0,	71.66830206879364,	1.5149546978804258,	0.03386830547126877,	0.19049802612517122,	0.8846583326164239,	1.0898672481960097,	400
3676460400.0,	71.66830206879364,	1.5149546978804258,	0.03632748984087454,	0.19837670440820293,	0.9369701706514072,	1.149226144970712,	400
3692239200.0,	71.66830206879364,	1.5149546978804258,	0.03849494410578336,	0.20526039149721942,	0.9862322146046362,	1.201345387976196,	400
3708018000.0,	71.66830206879364,	1.5149546978804258,	0.040471938340679504,	0.2114982236717839,	1.0341008450194153,	1.24822923540452,	400
3723796800.0,	71.66830206879364,	1.5149546978804258,	0.042249712973497326,	0.21731596756652383,	1.0844042108882592,	1.2896913013127658,	400
3739575600.0,	71.66830206879364,	1.5149546978804258,	0.04385248718072023,	0.2222489082635101,	1.1244821376061018,	1.3261932168086705,	400
3755354400.0,	71.66830206879364,	1.5149546978804258,	0.045299675729455625,	0.22625826715290823,	1.1520171527695635,	1.3588218480020988,	400
3771133200.0,	71.66830206879364,	1.5149546978804258,	0.04678112083571321,	0.23037215352798276,	1.1825229700656512,	1.3922937739841863,	400
3786912000.0,	71.66830206879364,	1.5149546978804258,	0.04806375532753143,	0.23368855677638375,	1.2042059570670347,	1.421210025269057,	400
3802690800.0,	71.66830206879364,	1.5149546978804258,	0.04938968206779303,	0.2370157296752584,	1.2258581084219586,	1.4511633853166015,	400
3818469600.0,	71.66830206879364,	1.5149546978804258,	0.05055065223716285,	0.23982137462020803,	1.2431307626188735,	1.4774519170751754,	400
3834248400.0,	71.66830206879364,	1.5149546978804258,	0.05176801006231283,	0.24276911007624546,	1.26284039413552,	1.5050609160640658,	400
3850027200.0,	71.66830206879364,	1.5149546978804258,	0.05280392988208879,	0.2452596468282346,	1.2798925779470565,	1.5285452776435564,	400
3865806000.0,	71.66830206879364,	1.5149546978804258,	0.053761033242224074,	0.24759211951154672,	1.2972029114203303,	1.5502027686994073,	400
3881584800.0,	71.66830206879364,	1.5149546978804258,	0.054491014578758955,	0.2493633950690497,	1.310459687874101,	1.5666689007439738,	400
3897363600.0,	71.66830206879364,	1.5149546978804258,	0.05520423546507828,	0.2510726924430768,	1.3232662791390515,	1.5827028120611153,	400
3913142400.0,	71.66830206879364,	1.5149546978804258,	0.05582296054176436,	0.2524848243604318,	1.332724710928819,	1.5965748959894537,	400
3928921200.0,	71.66830206879364,	1.5149546978804258,	0.056584483105170835,	0.2542396586871944,	1.345445640715865,	1.613620845561583,	400
3944700000.0,	71.66830206879364,	1.5149546978804258,	0.057173738521353296,	0.2555750046796442,	1.3548403328112484,	1.6267901592591119,	400
3960478800.0,	71.66830206879364,	1.5149546978804258,	0.057673666565653606,	0.2566685168761886,	1.3618771573880113,	1.6379515247418215,	400
