time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2650838400.0,	58.129650812775814,	5.429160350037736,	0.015,	0.05,	0.2,	0.2,	400
2666617200.0,	58.129650812775814,	5.429160350037736,	0.015006959809454596,	0.0524907834762292,	0.20588144374552653,	0.23527021750694932,	400
2682396000.0,	58.129650812775814,	5.429160350037736,	0.01501770924458591,	0.05618515157554965,	0.22228259757545588,	0.27619877085585154,	400
2698174800.0,	58.129650812775814,	5.429160350037736,	0.015034405870966373,	0.0614537394553365,	0.2543524298064505,	0.3204672569962671,	400
2713953600.0,	58.129650812775814,	5.429160350037736,	0.015064492897744633,	0.06798029378862028,	0.288228751534606,	0.3705784417052444,	400
2729732400.0,	58.129650812775814,	5.429160350037736,	0.015127936804365501,	0.07640115005739394,	0.3292588729627401,	0.42699870212835955,	400
2745511200.0,	58.129650812775814,	5.429160350037736,	0.015280798583809986,	0.08573382995373917,	0.364665575634458,	0.48749404124055046,	400
2761290000.0,	58.129650812775814,	5.429160350037736,	0.015654436600688434,	0.09586108626013282,	0.40067689492736097,	0.5483195668292352,	400
2777068800.0,	58.129650812775814,	5.429160350037736,	0.01641290627201471,	0.105012246256713,	0.4288608802216064,	0.6029774498853755,	400
2792847600.0,	58.129650812775814,	5.429160350037736,	0.017655058344104836,	0.11458600305356438,	0.4648140521116989,	0.6569715111136992,	400
2808626400.0,	58.129650812775814,	5.429160350037736,	0.01916130052548081,	0.12294428814503486,	0.4953872628599102,	0.7065263486016585,	400
2824405200.0,	58.129650812775814,	5.429160350037736,	0.020771765824019316,	0.13078647417144124,	0.5271830930773762,	0.7551577171687105,	400
2840184000.0,	58.129650812775814,	5.429160350037736,	0.022358136549733763,	0.13771533108873116,	0.555887640428185,	0.8011164165077728,	400
2855962800.0,	58.129650812775814,	5.429160350037736,	0.023853476136565195,	0.14372542412928052,	0.5811055829695055,	0.8436228048704477,	400
2871741600.0,	58.129650812775814,	5.429160350037736,	0.02532738873682708,	0.14934131713528173,	0.6066806966078653,	0.8850330011805855,	400
2887520400.0,	58.129650812775814,	5.429160350037736,	0.026806448357500505,	0.15471209491280427,	0.6332719040530312,	0.9259977549152711,	400
2903299200.0,	58.129650812775814,	5.429160350037736,	0.02815594409917536,	0.15963772170393833,	0.662107095360724,	0.9628118016848796,	400
2919078000.0,	58.129650812775814,	5.429160350037736,	0.02931047147043538,	0.1637717979544152,	0.6876713742891699,	0.993615645756566,	400
2934856800.0,	58.129650812775814,	5.429160350037736,	0.030485491057304984,	0.16803224301429592,	0.7176250475505461,	1.0244056214800332,	400
2950635600.0,	58.129650812775814,	5.429160350037736,	0.03157997419142203,	0.17172078767153706,	0.741616107033518,	1.052429559419469,	400
2966414400.0,	58.129650812775814,	5.429160350037736,	0.03271300157872,	0.17541164871568218,	0.7659654775172159,	1.081140716728196,	400
2982193200.0,	58.129650812775814,	5.429160350037736,	0.03362012319324545,	0.1781626964401062,	0.781896516338623,	1.1039462414318288,	400
2997972000.0,	58.129650812775814,	5.429160350037736,	0.03462776261478639,	0.1812005498503316,	0.800967088144211,	1.1292545245311807,	400
3013750800.0,	58.129650812775814,	5.429160350037736,	0.03551308380221303,	0.18378002026948295,	0.8166673723523126,	1.151406942049919,	400
3029529600.0,	58.129650812775814,	5.429160350037736,	0.0363446742215229,	0.18614228552153803,	0.8309637338699594,	1.1721687171514115,	400
3045308400.0,	58.129650812775814,	5.429160350037736,	0.03692277989716894,	0.1877590799746127,	0.8405339157351943,	1.1865888972330658,	400
3061087200.0,	58.129650812775814,	5.429160350037736,	0.037942394782239104,	0.19077576684570902,	0.8636795743280745,	1.2119313965698546,	400
3076866000.0,	58.129650812775814,	5.429160350037736,	0.03883128677238913,	0.19324315246274404,	0.8807389647275374,	1.2337436648971516,	400
3092644800.0,	58.129650812775814,	5.429160350037736,	0.03961449747879097,	0.1953496927744068,	0.8947646672079075,	1.2528719833298454,	400
3108423600.0,	58.129650812775814,	5.429160350037736,	0.040256356196321244,	0.1970255781311965,	0.9053812237755055,	1.2685116192916293,	400
3124202400.0,	58.129650812775814,	5.429160350037736,	0.04085875684949439,	0.19862631903285707,	0.9164685117450867,	1.283173502718552,	400
3139981200.0,	58.129650812775814,	5.429160350037736,	0.04133244128793942,	0.19989197835496061,	0.9255392699641275,	1.2946714771639662,	400
3155760000.0,	58.129650812775814,	5.429160350037736,	0.04172488255730743,	0.20089222131562792,	0.9319626913020229,	1.3041704528877245,	400
3171538800.0,	58.129650812775814,	5.429160350037736,	0.04209881222612211,	0.20183988263763497,	0.9381076544448406,	1.3132138012109649,	400
3187317600.0,	58.129650812775814,	5.429160350037736,	0.04244780325908804,	0.20274150687646197,	0.9444210159854476,	1.3216464719102454,	400
3203096400.0,	58.129650812775814,	5.429160350037736,	0.042771345118181134,	0.2035887844806764,	0.9506823889925169,	1.329450084949808,	400
3218875200.0,	58.129650812775814,	5.429160350037736,	0.04295726724871824,	0.20406581698590331,	0.954023067497144,	1.333926604464136,	400
3234654000.0,	58.129650812775814,	5.429160350037736,	0.0430962927798658,	0.20441997455965527,	0.956467514646281,	1.3372714542098232,	400
3250432800.0,	58.129650812775814,	5.429160350037736,	0.04312739736909502,	0.20449749896969466,	0.9569657915064252,	1.3380197216610086,	400
3266211600.0,	58.129650812775814,	5.429160350037736,	0.04340493279931087,	0.20520709531820544,	0.9620779025692392,	1.344687386166,	400
3281990400.0,	58.129650812775814,	5.429160350037736,	0.04359539052740635,	0.20568784736594228,	0.9654388936741818,	1.3492574049519759,	400
3297769200.0,	58.129650812775814,	5.429160350037736,	0.04402609775678107,	0.20680497663832728,	0.9742145945120371,	1.3595699507635897,	400
3313548000.0,	58.129650812775814,	5.429160350037736,	0.04421926554945141,	0.20727667720894732,	0.9773379733097551,	1.3641827956072015,	400
3329326800.0,	58.129650812775814,	5.429160350037736,	0.04450221937864144,	0.20797258896952797,	0.9821763411390264,	1.3709334870757721,	400
3345105600.0,	58.129650812775814,	5.429160350037736,	0.04467799210917762,	0.20839773656339072,	0.9849969189854428,	1.3751247347144495,	400
3360884400.0,	58.129650812775814,	5.429160350037736,	0.04485067098812433,	0.20881466504452686,	0.9877814734316853,	1.3792405204204625,	400
