time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
3281990400.0,	55.61782103266597,	12.206395764383824,	0.015,	0.05,	0.2,	0.2,	400
3297769200.0,	55.61782103266597,	12.206395764383824,	0.015006487277473791,	0.05228502295200925,	0.20494739464811287,	0.23287575519474263,	400
3313548000.0,	55.61782103266597,	12.206395764383824,	0.015016154005435904,	0.05545763097255604,	0.21693960388116929,	0.270407202790643,	400
3329326800.0,	55.61782103266597,	12.206395764383824,	0.015031108621027137,	0.060153792845381075,	0.24451146959699596,	0.31222706200854133,	400
3345105600.0,	55.61782103266597,	12.206395764383824,	0.01505647063332011,	0.06603035817052098,	0.2763081805952626,	0.3587084520638065,	400
3360884400.0,	55.61782103266597,	12.206395764383824,	0.015105995687585312,	0.07331583396164984,	0.3117032917101217,	0.41055496861935403,	400
3376663200.0,	55.61782103266597,	12.206395764383824,	0.015211960469793723,	0.08122720527221099,	0.3423077701701244,	0.4648037241852514,	400
3392442000.0,	55.61782103266597,	12.206395764383824,	0.01545312041256893,	0.09032019357705605,	0.377128067966083,	0.5210568975761093,	400
3408220800.0,	55.61782103266597,	12.206395764383824,	0.015973459683544237,	0.09939639975688226,	0.40788158509970424,	0.5755079414161631,	400
3423999600.0,	55.61782103266597,	12.206395764383824,	0.016939198661784286,	0.10890195211558444,	0.44325136924375297,	0.6292431932255097,	400
3439778400.0,	55.61782103266597,	12.206395764383824,	0.018252926444799596,	0.1172069884433801,	0.47229606863758095,	0.6778603681228722,	400
3455557200.0,	55.61782103266597,	12.206395764383824,	0.019650840806040598,	0.1244300707559079,	0.49799741777151757,	0.7223487556674009,	400
3471336000.0,	55.61782103266597,	12.206395764383824,	0.02104520277205415,	0.1309094707487424,	0.5225105218046227,	0.7643736476047603,	400
3487114800.0,	55.61782103266597,	12.206395764383824,	0.022307098914086998,	0.13684727960496804,	0.551598223886453,	0.8013592368084825,	400
3502893600.0,	55.61782103266597,	12.206395764383824,	0.02356062717740185,	0.14217696821398085,	0.5765279193609398,	0.836763429674904,	400
3518672400.0,	55.61782103266597,	12.206395764383824,	0.024643950317240274,	0.14681199618525062,	0.6014306633615573,	0.8668944925557202,	400
3534451200.0,	55.61782103266597,	12.206395764383824,	0.025757025752942978,	0.15134108462737067,	0.626306583916169,	0.8972163874879296,	400
3550230000.0,	55.61782103266597,	12.206395764383824,	0.02679079610918078,	0.15522920199588153,	0.6460226327024724,	0.9249471955401591,	400
3566008800.0,	55.61782103266597,	12.206395764383824,	0.02770951525649864,	0.15872435984661729,	0.6658841112793101,	0.9494760438115769,	400
3581787600.0,	55.61782103266597,	12.206395764383824,	0.028487181465708212,	0.16171637533305225,	0.6843468710465626,	0.9700300311324246,	400
3597566400.0,	55.61782103266597,	12.206395764383824,	0.029232896220715086,	0.16469826460791562,	0.7052567896475783,	0.9895065217432154,	400
3613345200.0,	55.61782103266597,	12.206395764383824,	0.029885986896189588,	0.16715041296126182,	0.7211113772203511,	1.0062822666124955,	400
3629124000.0,	55.61782103266597,	12.206395764383824,	0.030515416488098517,	0.16983255671126185,	0.7432103384943191,	1.022322700293943,	400
3644902800.0,	55.61782103266597,	12.206395764383824,	0.031071288774615707,	0.17196381088553372,	0.7583963722695091,	1.036199832333901,	400
3660681600.0,	55.61782103266597,	12.206395764383824,	0.03150606027629336,	0.1736484413121268,	0.7707429923777569,	1.0469768479482402,	400
3676460400.0,	55.61782103266597,	12.206395764383824,	0.031852709932595966,	0.17505169374777718,	0.7818262540779544,	1.05551678858181,	400
3692239200.0,	55.61782103266597,	12.206395764383824,	0.03221520981713608,	0.17659432154329355,	0.7950503278946679,	1.0643809521040664,	400
3708018000.0,	55.61782103266597,	12.206395764383824,	0.03242182397059695,	0.17745739331509428,	0.8022009307625686,	1.0693850256833308,	400
3723796800.0,	55.61782103266597,	12.206395764383824,	0.03278678725193455,	0.1789038029764511,	0.8136475556732503,	1.0781748053350246,	400
3739575600.0,	55.61782103266597,	12.206395764383824,	0.03316313462111216,	0.18037867231033455,	0.8252954062408334,	1.0871843177535037,	400
3755354400.0,	55.61782103266597,	12.206395764383824,	0.033464835093061376,	0.18152052798568877,	0.833876610053671,	1.0943694099830703,	400
3771133200.0,	55.61782103266597,	12.206395764383824,	0.03365211834454506,	0.18218570185165422,	0.8383374202170434,	1.098819257302567,	400
3786912000.0,	55.61782103266597,	12.206395764383824,	0.03374939216685017,	0.18252413180581104,	0.8405078720561027,	1.1011310400045382,	400
3802690800.0,	55.61782103266597,	12.206395764383824,	0.03404275210970233,	0.18332532837203636,	0.8430012231219333,	1.10809704208984,	400
3818469600.0,	55.61782103266597,	12.206395764383824,	0.03428835808085329,	0.1839943108359998,	0.8451009595566538,	1.1139751777802451,	400
3834248400.0,	55.61782103266597,	12.206395764383824,	0.034416614199650405,	0.1843420602683223,	0.8461580518956372,	1.1170645839573383,	400
3850027200.0,	55.61782103266597,	12.206395764383824,	0.03454899086333171,	0.1846803949446737,	0.8468596960763316,	1.120262499754038,	400
3865806000.0,	55.61782103266597,	12.206395764383824,	0.0349224260142904,	0.1856328600031919,	0.8491152671609442,	1.1293054228709656,	400
3881584800.0,	55.61782103266597,	12.206395764383824,	0.0352769004669403,	0.18653396701030578,	0.8513303822447238,	1.1379700067719345,	400
3897363600.0,	55.61782103266597,	12.206395764383824,	0.03548976315936498,	0.18707299573859562,	0.8526228815581095,	1.1432174693400492,	400
3913142400.0,	55.61782103266597,	12.206395764383824,	0.03567178620035373,	0.18753279472842452,	0.8537377540116481,	1.1477246150832936,	400
3928921200.0,	55.61782103266597,	12.206395764383824,	0.03593803328508074,	0.18820414432683222,	0.8554713094705543,	1.1543370559762238,	400
3944700000.0,	55.61782103266597,	12.206395764383824,	0.03614820633362484,	0.18873227868316653,	0.8568413130476443,	1.1595821959749308,	400
