time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2209032000.0,	36.86629857510453,	11.882838216228478,	0.015,	0.05,	0.2,	0.2,	400
2224810800.0,	36.86629857510453,	11.882838216228478,	0.015001744810162455,	0.050557995762436796,	0.20050322764706238,	0.20884272845685767,	400
2240589600.0,	36.86629857510453,	11.882838216228478,	0.015003815423071915,	0.05119165083155971,	0.20116134422366444,	0.21861527170383327,	400
2256368400.0,	36.86629857510453,	11.882838216228478,	0.015007178330140735,	0.05218515436825804,	0.20255865919691463,	0.23327008943109506,	400
2272147200.0,	36.86629857510453,	11.882838216228478,	0.015012202879558106,	0.053592177140274894,	0.20536165065831194,	0.2526539365106287,	400
2287926000.0,	36.86629857510453,	11.882838216228478,	0.015019329187139996,	0.055449878869039626,	0.21059721973766565,	0.27593173367424884,	400
2303704800.0,	36.86629857510453,	11.882838216228478,	0.01502887527630193,	0.05769275756985132,	0.21875192748049882,	0.3012063231153391,	400
2319483600.0,	36.86629857510453,	11.882838216228478,	0.015042391631201397,	0.06051977137438079,	0.23159109294651567,	0.32922570915688654,	400
2335262400.0,	36.86629857510453,	11.882838216228478,	0.015061498715355644,	0.06379081612800959,	0.24724869284276385,	0.35866202202577613,	400
2351041200.0,	36.86629857510453,	11.882838216228478,	0.015088958531481686,	0.06733878680213798,	0.2633764342585163,	0.3886652853259035,	400
2366820000.0,	36.86629857510453,	11.882838216228478,	0.01513106389870026,	0.07134564459799314,	0.2813018695140519,	0.4201442276856273,	400
2382598800.0,	36.86629857510453,	11.882838216228478,	0.015197808373063882,	0.07575108764478755,	0.3000135195132077,	0.45276409717947846,	400
2398377600.0,	36.86629857510453,	11.882838216228478,	0.01530329824230563,	0.08034254621499132,	0.3179379736328865,	0.48538740782573925,	400
2414156400.0,	36.86629857510453,	11.882838216228478,	0.015458534516877617,	0.08470530071891905,	0.3330710193949909,	0.5157809295434764,	400
2429935200.0,	36.86629857510453,	11.882838216228478,	0.015684644840510364,	0.08911334917005834,	0.3481305607256604,	0.5453293008044249,	400
2445714000.0,	36.86629857510453,	11.882838216228478,	0.01598530688412671,	0.09328129107556922,	0.3617587256014658,	0.5727049677977267,	400
2461492800.0,	36.86629857510453,	11.882838216228478,	0.016388293137421555,	0.09760395087018561,	0.37661255105361413,	0.6001787121938719,	400
2477271600.0,	36.86629857510453,	11.882838216228478,	0.016857880919910632,	0.10156396927405476,	0.3898038712129505,	0.6252891035425108,	400
2493050400.0,	36.86629857510453,	11.882838216228478,	0.017462498625034305,	0.10598481082086685,	0.40650103356770856,	0.6525463697410837,	400
2508829200.0,	36.86629857510453,	11.882838216228478,	0.017971241860727016,	0.10961139598449644,	0.4241030974513946,	0.6723752175652661,	400
2524608000.0,	36.86629857510453,	11.882838216228478,	0.018471414587873197,	0.11264447832643905,	0.4365599695145099,	0.6901563075818403,	400
2540386800.0,	36.86629857510453,	11.882838216228478,	0.01892371398361972,	0.11516242071233015,	0.4462462538579733,	0.7054146456208036,	400
2556165600.0,	36.86629857510453,	11.882838216228478,	0.01937204309616266,	0.11754112843348977,	0.45547778726684296,	0.7200561316211181,	400
2571944400.0,	36.86629857510453,	11.882838216228478,	0.019756219554107682,	0.11947464917619749,	0.462647995708071,	0.732291838926313,	400
2587723200.0,	36.86629857510453,	11.882838216228478,	0.02012327224088009,	0.12126628829199526,	0.46935230657147864,	0.7437963631739286,	400
2603502000.0,	36.86629857510453,	11.882838216228478,	0.020506295857895467,	0.1230972954907337,	0.476486279981176,	0.7556447718437617,	400
2619280800.0,	36.86629857510453,	11.882838216228478,	0.020960949615878348,	0.12524972307742327,	0.48565616279575785,	0.769529061858426,	400
2635059600.0,	36.86629857510453,	11.882838216228478,	0.021368317634563715,	0.12707895448885764,	0.4929416037827016,	0.7817837327193208,	400
2650838400.0,	36.86629857510453,	11.882838216228478,	0.021742868071308975,	0.12869986404222117,	0.49917515202150065,	0.7929475928007708,	400
2666617200.0,	36.86629857510453,	11.882838216228478,	0.022136058243328843,	0.1302549527360876,	0.5038692287403714,	0.8045890125021805,	400
2682396000.0,	36.86629857510453,	11.882838216228478,	0.022448460294450454,	0.13154640991739847,	0.5088441758020159,	0.8138286775298885,	400
2698174800.0,	36.86629857510453,	11.882838216228478,	0.022755793507808743,	0.13272148169562775,	0.5124240042841441,	0.8228754423516438,	400
2713953600.0,	36.86629857510453,	11.882838216228478,	0.023012200986511692,	0.13368834062767115,	0.515368745503745,	0.8304176699919009,	400
2729732400.0,	36.86629857510453,	11.882838216228478,	0.023431167950578348,	0.13527519889640457,	0.5210535616411814,	0.8427216125073782,	400
2745511200.0,	36.86629857510453,	11.882838216228478,	0.023846087682488686,	0.13682271617497413,	0.5268246684813136,	0.8548595394292148,	400
2761290000.0,	36.86629857510453,	11.882838216228478,	0.024253696775201027,	0.13831956801713952,	0.5326037615499346,	0.8667339980673069,	400
2777068800.0,	36.86629857510453,	11.882838216228478,	0.024492801473003124,	0.13917206704609522,	0.5356084424280233,	0.8736749709585973,	400
2792847600.0,	36.86629857510453,	11.882838216228478,	0.02480451602305552,	0.14028176466734713,	0.5398517690600814,	0.8827069682675313,	400
2808626400.0,	36.86629857510453,	11.882838216228478,	0.025075602747521224,	0.141233338756409,	0.5434886070360355,	0.8905409470541644,	400
2824405200.0,	36.86629857510453,	11.882838216228478,	0.02541613370880363,	0.14242607797577816,	0.5484186587144005,	0.9003556483977151,	400
2840184000.0,	36.86629857510453,	11.882838216228478,	0.025625799621263164,	0.14314322875477178,	0.5511872129716415,	0.9063793304848051,	400
