time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
2098580400.0,	60.731610802501415,	10.128587543407642,	0.015,	0.05,	0.2,	0.2,	400
2114359200.0,	60.731610802501415,	10.128587543407642,	0.01500766009112726,	0.05281729146546564,	0.2075799503490835,	0.238818706099469,	400
2130138000.0,	60.731610802501415,	10.128587543407642,	0.015019579142029544,	0.057160548821261384,	0.23029698570867366,	0.28290861879869833,	400
2145916800.0,	60.731610802501415,	10.128587543407642,	0.015038658220903344,	0.06300859927737842,	0.26502832818680916,	0.33035853311126673,	400
2161695600.0,	60.731610802501415,	10.128587543407642,	0.015075612717300506,	0.0705827093410761,	0.304628228404253,	0.3849604551611274,	400
2177474400.0,	60.731610802501415,	10.128587543407642,	0.015159703328557709,	0.07960194622351072,	0.3431548136268726,	0.4455797028473291,	400
2193253200.0,	60.731610802501415,	10.128587543407642,	0.015372319481749686,	0.08983966495422412,	0.381770322596375,	0.5090226538679687,	400
2209032000.0,	60.731610802501415,	10.128587543407642,	0.01587698336733902,	0.0996259927904524,	0.41235607507102345,	0.5685894885798578,	400
2224810800.0,	60.731610802501415,	10.128587543407642,	0.016926421019019387,	0.11075318539713197,	0.45620949784439024,	0.6291213781440306,	400
2240589600.0,	60.731610802501415,	10.128587543407642,	0.018457821993182463,	0.12008807306381043,	0.4883367720575222,	0.6831937638293416,	400
2256368400.0,	60.731610802501415,	10.128587543407642,	0.020074573228608554,	0.12819520775712828,	0.51752424571148,	0.7330088448083909,	400
2272147200.0,	60.731610802501415,	10.128587543407642,	0.02167732312372806,	0.13545141225868823,	0.5457447787373562,	0.7803249868518674,	400
2287926000.0,	60.731610802501415,	10.128587543407642,	0.023302890697062394,	0.1423197526089503,	0.5757178550968276,	0.8271564939950149,	400
2303704800.0,	60.731610802501415,	10.128587543407642,	0.024742754593293878,	0.1484807087057051,	0.6092392302083004,	0.8677278601426108,	400
2319483600.0,	60.731610802501415,	10.128587543407642,	0.026174096955788605,	0.15392114175237379,	0.6360548246468194,	0.9067303868452341,	400
2335262400.0,	60.731610802501415,	10.128587543407642,	0.0274797896732794,	0.15889571413878684,	0.6643050209906344,	0.9419991252410115,	400
2351041200.0,	60.731610802501415,	10.128587543407642,	0.028583467042277686,	0.16326678768676342,	0.6934517027238865,	0.971304733416859,	400
2366820000.0,	60.731610802501415,	10.128587543407642,	0.029777502114814114,	0.16782842660592695,	0.7248301844185059,	1.0022310078643415,	400
2382598800.0,	60.731610802501415,	10.128587543407642,	0.030922468566852067,	0.17191050162171345,	0.7512817231260049,	1.0312771678269446,	400
2398377600.0,	60.731610802501415,	10.128587543407642,	0.03192791388638339,	0.17528238525488765,	0.7715541554735582,	1.056559032054416,	400
2414156400.0,	60.731610802501415,	10.128587543407642,	0.032823107060786276,	0.17811241414539297,	0.7871561109233878,	1.0790234300571289,	400
2429935200.0,	60.731610802501415,	10.128587543407642,	0.0338771992717642,	0.18148635687555761,	0.8084817677508015,	1.105487093349179,	400
2445714000.0,	60.731610802501415,	10.128587543407642,	0.034728338553435385,	0.1841700044489163,	0.8255808025148355,	1.1267525952842763,	400
2461492800.0,	60.731610802501415,	10.128587543407642,	0.03549367448172464,	0.18659287089854837,	0.8419105824450424,	1.1457894957899875,	400
2477271600.0,	60.731610802501415,	10.128587543407642,	0.03609272085767329,	0.18839399612453844,	0.8529324008545653,	1.1606093620986175,	400
2493050400.0,	60.731610802501415,	10.128587543407642,	0.0369347998667016,	0.19083420863057485,	0.867791461743743,	1.181380098096091,	400
2508829200.0,	60.731610802501415,	10.128587543407642,	0.037611821144503746,	0.19272752005306504,	0.8786255843761457,	1.1980656708827495,	400
2524608000.0,	60.731610802501415,	10.128587543407642,	0.03815941646572064,	0.19421395139277817,	0.8866577483591361,	1.2115699995223652,	400
2540386800.0,	60.731610802501415,	10.128587543407642,	0.038774964401365214,	0.19587937503643826,	0.8961573411996563,	1.2267555624815139,	400
2556165600.0,	60.731610802501415,	10.128587543407642,	0.03964299479270411,	0.19813431084281763,	0.9087171416369738,	1.248131542198068,	400
2571944400.0,	60.731610802501415,	10.128587543407642,	0.04035329194698692,	0.1999848598868138,	0.919631005476892,	1.2656402915281482,	400
2587723200.0,	60.731610802501415,	10.128587543407642,	0.04086396239736801,	0.20130812428395176,	0.9274968372459576,	1.2782199781485375,	400
2603502000.0,	60.731610802501415,	10.128587543407642,	0.04129497312315125,	0.20241105720479197,	0.9339902011349213,	1.2888255064074399,	400
2619280800.0,	60.731610802501415,	10.128587543407642,	0.04185655638672588,	0.20382218543059932,	0.9423318991924998,	1.3026183264390796,	400
2635059600.0,	60.731610802501415,	10.128587543407642,	0.04236263705125427,	0.2050808939741251,	0.9498163825014071,	1.3150332652956023,	400
2650838400.0,	60.731610802501415,	10.128587543407642,	0.042674092579494824,	0.20582431042123578,	0.9536640138822936,	1.3226703251154486,	400
2666617200.0,	60.731610802501415,	10.128587543407642,	0.04306303563280688,	0.2067546741321785,	0.9587589001406766,	1.3322054633240823,	400
2682396000.0,	60.731610802501415,	10.128587543407642,	0.04339122865039899,	0.2075337535947494,	0.9630153279268676,	1.3402510642384067,	400
2698174800.0,	60.731610802501415,	10.128587543407642,	0.04375797319135904,	0.20837155367173466,	0.9671039997192103,	1.3492369720492141,	400
2713953600.0,	60.731610802501415,	10.128587543407642,	0.043959980858322985,	0.20883524913057244,	0.9694238976814061,	1.354193478954156,	400
2729732400.0,	60.731610802501415,	10.128587543407642,	0.04432528829788989,	0.20967995271681852,	0.9740325842790074,	1.363150172387867,	400
2745511200.0,	60.731610802501415,	10.128587543407642,	0.044584157311858934,	0.21027218081402843,	0.9771779328960094,	1.3694974630995322,	400
2761290000.0,	60.731610802501415,	10.128587543407642,	0.04491693480083175,	0.21103432611522085,	0.981417179880575,	1.377651820783099,	400
2777068800.0,	60.731610802501415,	10.128587543407642,	0.045040109409889416,	0.2113121775770589,	0.9828572216705999,	1.380671296393512,	400
2792847600.0,	60.731610802501415,	10.128587543407642,	0.0453980750004021,	0.21212997381944526,	0.9875933892704468,	1.3894350732755463,	400
2808626400.0,	60.731610802501415,	10.128587543407642,	0.045675791848457395,	0.212759037353566,	0.9911877175346445,	1.396229619585306,	400
2824405200.0,	60.731610802501415,	10.128587543407642,	0.04607444181612036,	0.2136662195068584,	0.9967243487563121,	1.4059693537736953,	400
2840184000.0,	60.731610802501415,	10.128587543407642,	0.046314673546014665,	0.2142050525192601,	0.9998642629924436,	1.41183352226102,	400
2855962800.0,	60.731610802501415,	10.128587543407642,	0.046424426592030096,	0.21444873551019467,	1.0012260744868284,	1.4145124130732378,	400
2871741600.0,	60.731610802501415,	10.128587543407642,	0.04651996511188274,	0.2146604692815923,	1.002410279038395,	1.4168439327096498,	400
2887520400.0,	60.731610802501415,	10.128587543407642,	0.046784130202517156,	0.21524144166212683,	1.005700160331836,	1.4232836014107972,	400
2903299200.0,	60.731610802501415,	10.128587543407642,	0.046924389181675706,	0.21554706052601807,	1.0073690629644025,	1.426702761576939,	400
