time ,	 x ,	 y ,	r_stem,	h_stem,	r_crown,	r_root,	k_geo
268239600.0,	88.64221380630079,	8.194136738463976,	0.015,	0.05,	0.2,	0.2,	400
284018400.0,	88.64221380630079,	8.194136738463976,	0.015008167200636417,	0.056639648055734314,	0.2609379401531399,	0.24138830939033282,	400
299797200.0,	88.64221380630079,	8.194136738463976,	0.015031010499693737,	0.06848953323121165,	0.323673656762837,	0.3280043707815966,	400
315576000.0,	88.64221380630079,	8.194136738463976,	0.015053263750773451,	0.07990477154909523,	0.40765259527126274,	0.35977811158145157,	400
331354800.0,	88.64221380630079,	8.194136738463976,	0.015098870643282905,	0.09315666455096176,	0.47738250905811064,	0.39774344064030914,	400
347133600.0,	88.64221380630079,	8.194136738463976,	0.01519969976644726,	0.1082159514427868,	0.5418797540809621,	0.4400847681588195,	400
362912400.0,	88.64221380630079,	8.194136738463976,	0.015361331991630497,	0.12141539631906274,	0.5939506981465689,	0.47143499383403303,	400
378691200.0,	88.64221380630079,	8.194136738463976,	0.015604803566229508,	0.133585661019104,	0.6383800185588425,	0.4984532880173867,	400
394470000.0,	88.64221380630079,	8.194136738463976,	0.015771608726870917,	0.1410949956240319,	0.6670315735937243,	0.5105240767360463,	400
410248800.0,	88.64221380630079,	8.194136738463976,	0.01630858983225211,	0.15380595392753932,	0.705517490716808,	0.5427859540153219,	400
426027600.0,	88.64221380630079,	8.194136738463976,	0.017847765288242896,	0.16801073830943877,	0.7265123829003702,	0.6084343817838672,	400
441806400.0,	88.64221380630079,	8.194136738463976,	0.01989785900175239,	0.18287627549092508,	0.7617033407160537,	0.6730757348211505,	400
457585200.0,	88.64221380630079,	8.194136738463976,	0.021957848570615033,	0.19658740269885708,	0.804822047830926,	0.7325259434354958,	400
473364000.0,	88.64221380630079,	8.194136738463976,	0.023791597947000833,	0.20979828105734716,	0.8630422421043035,	0.7831434958337838,	400
489142800.0,	88.64221380630079,	8.194136738463976,	0.025877467173798355,	0.22192322639692222,	0.9131802796591942,	0.8371555690855703,	400
504921600.0,	88.64221380630079,	8.194136738463976,	0.02790168902263308,	0.23322022874036824,	0.9653472352993071,	0.8890517281163721,	400
520700400.0,	88.64221380630079,	8.194136738463976,	0.029701010416735556,	0.24289614740370033,	1.0132257038085977,	0.9342901529028094,	400
536479200.0,	88.64221380630079,	8.194136738463976,	0.031924077528701716,	0.2531455606524155,	1.0618085071376888,	0.9889990860748161,	400
552258000.0,	88.64221380630079,	8.194136738463976,	0.0338443263559809,	0.26209092171740855,	1.1100740720120639,	1.036168737963238,	400
568036800.0,	88.64221380630079,	8.194136738463976,	0.035665802394124944,	0.2711164790431883,	1.1685585532595362,	1.0801166342385244,	400
583815600.0,	88.64221380630079,	8.194136738463976,	0.03733268379854618,	0.2785913007239404,	1.2139212663198977,	1.1190345035110119,	400
599594400.0,	88.64221380630079,	8.194136738463976,	0.03890334031614528,	0.2853598234844154,	1.255429386765307,	1.1552861636701952,	400
615373200.0,	88.64221380630079,	8.194136738463976,	0.04026475601653685,	0.2907540419460417,	1.285862313603431,	1.1864513522066598,	400
631152000.0,	88.64221380630079,	8.194136738463976,	0.04157735320896823,	0.29604011230315763,	1.3185512365773742,	1.216472027097418,	400
646930800.0,	88.64221380630079,	8.194136738463976,	0.04280157884204172,	0.3008684243095616,	1.3489497919810696,	1.2442860443793777,	400
662709600.0,	88.64221380630079,	8.194136738463976,	0.04393130033230896,	0.30522688921866553,	1.3766488693348913,	1.2697945595643259,	400
678488400.0,	88.64221380630079,	8.194136738463976,	0.044837483371305525,	0.3085711270253853,	1.3968756457876879,	1.290161031066554,	400
694267200.0,	88.64221380630079,	8.194136738463976,	0.04678175964232208,	0.31352683731172526,	1.4075297504162694,	1.3335007832950214,	400
710046000.0,	88.64221380630079,	8.194136738463976,	0.04879914620746911,	0.31860590134217,	1.4210052959315027,	1.3799511303048833,	400
725824800.0,	88.64221380630079,	8.194136738463976,	0.05061610051302182,	0.3231098944093303,	1.4345507067020045,	1.4225845587437354,	400
741603600.0,	88.64221380630079,	8.194136738463976,	0.05236175778587443,	0.32737467311546253,	1.4492642403132467,	1.4638362690855027,	400
757382400.0,	88.64221380630079,	8.194136738463976,	0.05400824694859588,	0.3313981638966974,	1.4658861242573176,	1.5027923113512383,	400
773161200.0,	88.64221380630079,	8.194136738463976,	0.05554995061162183,	0.3352024113501457,	1.4846924996923008,	1.5391332273989067,	400
788940000.0,	88.64221380630079,	8.194136738463976,	0.05693880770113628,	0.33867925109420627,	1.5046616709326033,	1.5716355204712114,	400
804718800.0,	88.64221380630079,	8.194136738463976,	0.058075115960310994,	0.34154117231270187,	1.5224786101882088,	1.5979956066459204,	400
820497600.0,	88.64221380630079,	8.194136738463976,	0.05927556574809499,	0.3445469627646822,	1.5423472978382518,	1.625578386350976,	400
836276400.0,	88.64221380630079,	8.194136738463976,	0.06036577528765475,	0.3471484322147538,	1.558149441131392,	1.6503946468006838,	400
852055200.0,	88.64221380630079,	8.194136738463976,	0.06122743342633034,	0.34918885125507754,	1.5707347390852924,	1.6699149382083023,	400
867834000.0,	88.64221380630079,	8.194136738463976,	0.06218051201805131,	0.35146310844901657,	1.5859954579431266,	1.6913937238674657,	400
883612800.0,	88.64221380630079,	8.194136738463976,	0.06300980060221141,	0.3534539369805521,	1.6000841807814097,	1.7099770941001664,	400
899391600.0,	88.64221380630079,	8.194136738463976,	0.06365773280380264,	0.3549761746862019,	1.6104472422691154,	1.7244228649711613,	400
915170400.0,	88.64221380630079,	8.194136738463976,	0.06434664751659941,	0.35659684532533814,	1.6219414145423163,	1.7397189229770822,	400
930949200.0,	88.64221380630079,	8.194136738463976,	0.06484628359314226,	0.35774196154897975,	1.6295715427206203,	1.7507741477996754,	400
946728000.0,	88.64221380630079,	8.194136738463976,	0.06526928013018066,	0.35870532512244085,	1.635980056151853,	1.7601142549622675,	400
962506800.0,	88.64221380630079,	8.194136738463976,	0.06580183325184823,	0.35991341794172693,	1.6441968098365578,	1.7718426034597654,	400
978285600.0,	88.64221380630079,	8.194136738463976,	0.06619012396013475,	0.36079361567628015,	1.6502371723267124,	1.7803779525197578,	400
994064400.0,	88.64221380630079,	8.194136738463976,	0.06644823097989189,	0.3613822622656903,	1.6543714883435703,	1.7860444757895202,	400
1009843200.0,	88.64221380630079,	8.194136738463976,	0.066636041437972,	0.36176175675760647,	1.6560453743001575,	1.7901634290017336,	400
1025622000.0,	88.64221380630079,	8.194136738463976,	0.06709641637787153,	0.36270759055585644,	1.660847870930802,	1.800247710848875,	400
1041400800.0,	88.64221380630079,	8.194136738463976,	0.06740346742613752,	0.36333423392023684,	1.6639697281746095,	1.806978654328979,	400
1057179600.0,	88.64221380630079,	8.194136738463976,	0.06752522447630134,	0.36358104949773257,	1.6651545681865272,	1.8096502931202119,	400
1072958400.0,	88.64221380630079,	8.194136738463976,	0.06755412670971309,	0.36363945652066704,	1.665429304451996,	1.8102848026755287,	400
1088737200.0,	88.64221380630079,	8.194136738463976,	0.06789258596754119,	0.36432960150896043,	1.6689923832856788,	1.8177028497201086,	400
1104516000.0,	88.64221380630079,	8.194136738463976,	0.06819896700662767,	0.3649528425646423,	1.6722407405614446,	1.8244175570088994,	400
1120294800.0,	88.64221380630079,	8.194136738463976,	0.0682998318575501,	0.365156217673857,	1.673250415360927,	1.8266300266110587,	400
1136073600.0,	88.64221380630079,	8.194136738463976,	0.06842622108946758,	0.36541113870151787,	1.674532904179157,	1.8294018698039267,	400
1151852400.0,	88.64221380630079,	8.194136738463976,	0.0685756752291717,	0.36571262974749785,	1.676070965728451,	1.8326788977130144,	400
1167631200.0,	88.64221380630079,	8.194136738463976,	0.06866400365993473,	0.3658901754768809,	1.6769636173089368,	1.8346160640112983,	400
1183410000.0,	88.64221380630079,	8.194136738463976,	0.06870712812189736,	0.36597670845492675,	1.6773950893206278,	1.8355620203040321,	400
